supermarket,no_of_items,variation,total,paid,change,type,food,snack,beverage,consumables,high_end,asset,fixed_asset,date,mall,time,time_type,type_market,location,loc_category,day,day_type,24hr,day_1,month,year,hour,item_no_cat,total_cat,paid_cat,change_cat,datetime,cluster
karrymart,1,1,48.0,100,52.0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,06:27:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,6,A,1,1,1,2017-05-23 06:27:00,0
karrymart,1,1,60.0,100,40.0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,07:29:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,7,A,1,1,1,2017-05-23 07:29:00,0
karrymart,1,1,90.0,100,10.0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,05:20:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,5,A,1,1,1,2017-05-23 05:20:00,0
karrymart,1,1,52.0,500,448.0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,08:28:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,8,A,1,1,1,2017-05-23 08:28:00,0
karrymart,1,1,30.0,50,20.0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,07:48:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,7,A,1,1,1,2017-05-23 07:48:00,0
karrymart,2,2,80.0,200,120.0,cash,yes,yes,no,no,no,no,no,2017-05-23 00:00:00,no,07:03:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,7,A,1,1,1,2017-05-23 07:03:00,0
karrymart,1,1,280.0,300,20.0,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,05:49:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,5,A,1,1,1,2017-05-23 05:49:00,0
karrymart,1,1,25.0,50,25.0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,10:21:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,10,A,1,1,1,2017-05-23 10:21:00,0
karrymart,1,1,40.0,50,10.0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,07:29:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,7,A,1,1,1,2017-05-23 07:29:00,0
karrymart,1,1,73.0,100,27.0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,08:10:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,8,A,1,1,1,2017-05-23 08:10:00,0
karrymart,1,1,35.0,1005,970.0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,07:45:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,7,A,1,1,1,2017-05-23 07:45:00,0
karrymart,1,1,65.0,100,35.0,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,05:53:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,5,A,1,1,1,2017-05-23 05:53:00,0
karrymart,1,1,70.0,70,0.0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,08:30:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,8,A,1,1,1,2017-05-23 08:30:00,0
karrymart,1,1,25.0,100,75.0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,07:33:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,7,A,1,1,1,2017-05-23 07:33:00,0
karrymart,1,1,60.0,100,40.0,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,15:07:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,15,A,1,1,1,2017-05-23 15:07:00,0
karrymart,2,2,285.0,500,115.0,cash,yes,yes,no,no,no,no,no,2017-05-23 00:00:00,no,06:09:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,6,A,1,1,1,2017-05-23 06:09:00,0
karrymart,2,2,170.0,200,30.0,cash,no,yes,no,yes,no,no,no,2017-05-23 00:00:00,no,08:21:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,8,A,1,1,1,2017-05-23 08:21:00,0
karrymart,1,1,38.0,100,62.0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,07:43:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,7,A,1,1,1,2017-05-23 07:43:00,0
karrymart,1,1,100.0,100,0.0,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,06:56:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,6,A,1,1,1,2017-05-23 06:56:00,0
karrymart,1,1,35.0,40,5.0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,14:38:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,14,A,1,1,1,2017-05-23 14:38:00,0
karrymart,1,1,25.0,500,475.0,cash,no,no,no,yes,no,no,no,2017-05-23 00:00:00,no,06:32:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,6,A,1,1,1,2017-05-23 06:32:00,0
chandarana,1,1,225.0,400,175.0,cash,no,no,no,yes,no,no,no,2017-05-23 00:00:00,yes,14:12:00,afternoon,chain,yaya,mid,Tuesday,weekday,no,23,5,2017.0,14,A,1,1,1,2017-05-23 14:12:00,0
tumaini,4,4,343.0,500,57.0,cash,no,yes,yes,yes,no,yes,no,2017-10-16 00:00:00,no,14:13:00,afternoon,chain,ongata rongai,mid,Monday,weekday,no,16,10,2017.0,14,B,1,1,1,2017-10-16 14:13:00,0
karrymart,1,1,55.0,100,45.0,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,21:27:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,21,A,1,1,1,2017-05-23 21:27:00,0
karrymart,2,1,250.0,300,50.0,cash,yes,no,no,no,no,no,no,2017-05-21 00:00:00,no,12:00:00,midnight,chain,cbd,mid,Sunday,weekend,no,21,5,2017.0,12,A,1,1,1,2017-05-21 12:00:00,0
nakumatt,2,3,1130.0,1130,0.0,mpesa,no,no,no,yes,yes,yes,no,2017-08-22 00:00:00,yes,18:50:00,evening,chain,junction,mid,Tuesday,weekday,no,22,8,2017.0,18,A,1,1,1,2017-08-22 18:50:00,1
tuskys,1,1,92.0,500,408.0,cash,no,no,yes,no,no,no,no,2017-05-24 00:00:00,no,13:44:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,24,5,2017.0,13,A,1,1,1,2017-05-24 13:44:00,0
ukwala,7,4,434.0,1000,566.0,cash,yes,yes,yes,yes,no,no,no,2017-05-25 00:00:00,no,19:44:00,night,chain,cbd,mid,Tuesday,weekday,no,25,5,2017.0,19,B,1,1,1,2017-05-25 19:44:00,0
nakumatt,4,4,1359.0,1359,0.0,mpesa,yes,yes,yes,no,yes,no,no,2017-04-07 00:00:00,no,20:16:00,night,chain,cbd,mid,Friday,weekday,yes,7,4,2017.0,20,B,1,1,1,2017-04-07 20:16:00,1
chandarana,2,2,166.0,200,34.0,cash,yes,no,no,yes,no,no,no,2017-05-17 00:00:00,yes,14:48:00,afternoon,chain,adlife,high,Wednesday,weekday,no,17,5,2017.0,14,A,1,1,1,2017-05-17 14:48:00,0
ukwala,1,1,65.0,100,35.0,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,14:22:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,14,A,1,1,1,2017-05-23 14:22:00,0
neema,8,1,1105.0,2000,895.0,cash,no,no,no,yes,no,no,no,2017-06-10 00:00:00,no,11:32:00,morning,small,kangundo road,mid,saturday,weekend,no,10,6,2017.0,11,B,1,1,1,2017-06-10 11:32:00,0
nakumatt,1,1,20.0,50,30.0,cash,no,yes,no,no,no,no,no,2017-05-15 00:00:00,yes,14:30:00,afternoon,chain,junction,mid,Monday,weekday,no,15,5,2017.0,14,A,1,1,1,2017-05-15 14:30:00,0
nakumatt,3,3,388.0,388,0.0,card,no,yes,no,no,yes,yes,no,2017-05-29 00:00:00,yes,11:30:00,morning,chain,prestige,high,Monday,weekday,no,29,5,2017.0,11,B,1,1,1,2017-05-29 11:30:00,1
nakumatt,1,1,60.0,200,140.0,cash,yes,no,no,no,no,no,no,2017-05-24 00:00:00,yes,18:21:00,morning,chain,junction,mid,Wednesday,weekday,no,24,5,2017.0,18,A,1,1,1,2017-05-24 18:21:00,0
tuskys,2,2,129.0,1000,871.0,cash,yes,no,yes,no,no,no,no,2017-06-09 00:00:00,no,21:58:00,night,chain,cbd,mid,Friday,weekday,no,9,6,2017.0,21,A,1,1,1,2017-06-09 21:58:00,0
tuskys,1,1,99.0,99,0.0,cash,no,no,yes,no,no,no,no,2017-06-09 00:00:00,no,20:10:00,night,chain,cbd,mid,Friday,weekday,no,9,6,2017.0,20,A,1,1,1,2017-06-09 20:10:00,0
eastmatt,4,3,208.0,250,42.0,cash,yes,yes,yes,no,no,no,no,2017-06-09 00:00:00,no,19:25:00,night,chain,cbd,mid,Friday,weekday,no,9,6,2017.0,19,B,1,1,1,2017-06-09 19:25:00,0
ukwala,1,1,105.0,150,45.0,cash,no,no,no,yes,no,no,no,2017-06-09 00:00:00,no,17:51:00,evening,chain,cbd,mid,Friday,weekday,no,9,6,2017.0,17,A,1,1,1,2017-06-09 17:51:00,0
ukwala,1,1,90.0,100,10.0,cash,yes,no,no,no,no,no,no,2017-06-09 00:00:00,no,16:58:00,evening,chain,cbd,mid,Friday,weekday,no,9,6,2017.0,16,A,1,1,1,2017-06-09 16:58:00,0
tuskys,1,1,35.0,40,5.0,cash,no,no,yes,no,no,no,no,2017-06-09 00:00:00,no,20:53:00,night,chain,cbd,mid,Friday,weekday,no,9,6,2017.0,20,A,1,1,1,2017-06-09 20:53:00,0
ukwala,1,1,90.0,100,10.0,cash,yes,no,no,no,no,no,no,2017-06-09 00:00:00,no,16:58:00,evening,chain,cbd,mid,Friday,weekday,no,9,6,2017.0,16,A,1,1,1,2017-06-09 16:58:00,0
ukwala,1,2,330.0,1000,670.0,cash,no,no,no,yes,yes,no,no,2017-06-09 00:00:00,no,19:09:00,night,chain,cbd,mid,Friday,weekday,no,9,6,2017.0,19,A,1,1,1,2017-06-09 19:09:00,0
ukwala,3,2,320.0,500,180.0,cash,no,yes,yes,no,no,no,no,2017-06-09 00:00:00,no,13:47:00,afternoon,chain,cbd,mid,Friday,weekday,no,9,6,2017.0,13,B,1,1,1,2017-06-09 13:47:00,0
tuskys,2,1,107.0,150,43.0,cash,yes,no,no,no,no,no,no,2017-06-09 00:00:00,no,22:00:00,night,chain,cbd,mid,Friday,weekday,no,9,6,2017.0,22,A,1,1,1,2017-06-09 22:00:00,0
ukwala,1,1,90.0,200,180.0,cash,yes,no,no,no,no,no,no,2017-06-09 00:00:00,no,18:58:00,evening,chain,cbd,mid,Friday,weekday,no,9,6,2017.0,18,A,1,1,1,2017-06-09 18:58:00,0
ukwala,2,3,70.0,200,130.0,cash,no,yes,yes,no,yes,no,no,2017-06-09 00:00:00,no,14:17:00,afternoon,chain,cbd,mid,Friday,weekday,no,9,6,2017.0,14,A,1,1,1,2017-06-09 14:17:00,0
ukwala,2,1,126.0,140,14.0,cash,yes,no,no,no,no,no,no,2017-06-09 00:00:00,no,19:04:00,night,chain,cbd,mid,Friday,weekday,no,9,6,2017.0,19,A,1,1,1,2017-06-09 19:04:00,0
ukwala,1,1,90.0,200,180.0,cash,yes,no,no,no,no,no,no,2017-06-09 00:00:00,no,18:58:00,evening,chain,cbd,mid,Friday,weekday,no,9,6,2017.0,18,A,1,1,1,2017-06-09 18:58:00,0
tuskys,4,3,315.0,315,0.0,cash,yes,no,no,yes,no,yes,no,2017-06-09 00:00:00,no,20:00:00,night,chain,cbd,mid,Friday,weekday,no,9,6,2017.0,20,B,1,1,1,2017-06-09 20:00:00,0
ukwala,1,1,29.0,200,171.0,cash,no,no,no,yes,no,no,no,2017-06-09 00:00:00,no,14:34:00,afternoon,chain,cbd,mid,Friday,weekday,no,9,6,2017.0,14,A,1,1,1,2017-06-09 14:34:00,0
ukwala,1,1,60.0,100,40.0,cash,yes,no,no,no,no,no,no,2017-06-09 00:00:00,no,19:23:00,night,chain,cbd,mid,Friday,weekday,no,9,6,2017.0,19,A,1,1,1,2017-06-09 19:23:00,0
tuskys,3,3,95.0,500,405.0,cash,no,yes,yes,no,no,no,no,2017-06-09 00:00:00,no,15:07:00,afternoon,chain,cbd,mid,Friday,weekday,no,9,6,2017.0,15,B,1,1,1,2017-06-09 15:07:00,0
tuskys,2,2,113.0,500,387.0,cash,yes,yes,no,no,no,no,no,2017-06-09 00:00:00,no,21:28:00,night,chain,cbd,mid,Friday,weekday,no,9,6,2017.0,21,A,1,1,1,2017-06-09 21:28:00,0
nakumatt,2,2,360.0,500,140.0,cash,no,yes,no,no,yes,no,no,2017-01-19 00:00:00,no,23:24:00,night,chain,cbd,mid,Thursday,weekday,yes,19,1,2017.0,23,A,1,1,1,2017-01-19 23:24:00,0
nakumatt,3,2,273.0,280,7.0,cash,yes,yes,no,no,no,no,no,2017-05-23 00:00:00,yes,20:13:00,night,chain,junction,mid,Tuesday,weekday,no,23,5,2017.0,20,B,1,1,1,2017-05-23 20:13:00,0
acacia,1,1,90.0,100,10.0,cash,yes,no,no,no,no,no,no,2017-06-24 00:00:00,no,11:00:00,morning,small,saika,mid,saturday,weekend,no,24,6,2017.0,11,A,1,1,1,2017-06-24 11:00:00,0
tuskys,1,1,24.0,30,6.0,cash,no,no,yes,no,no,no,no,2017-06-18 00:00:00,no,17:36:00,evening,chain,cbd,mid,Sunday,weekend,no,18,6,2017.0,17,A,1,1,1,2017-06-18 17:36:00,0
nakumatt,1,1,55.0,55,0.0,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,15:39:00,afternoon,chain,cbd,mid,Tuesday,weekday,yes,23,5,2017.0,15,A,1,1,1,2017-05-23 15:39:00,0
nakumatt,1,1,55.0,60,5.0,cash,no,no,yes,no,no,no,no,2017-05-24 00:00:00,no,21:28:00,night,chain,cbd,mid,Wednesday,weekday,yes,24,5,2017.0,21,A,1,1,1,2017-05-24 21:28:00,0
chandarana,2,2,150.0,150,0.0,cash,yes,no,no,no,yes,no,no,2017-05-23 00:00:00,yes,14:19:00,afternoon,chain,adlife,high,Tuesday,weekday,no,23,5,2017.0,14,A,1,1,1,2017-05-23 14:19:00,0
ukwala,1,1,60.0,100,40.0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,20:15:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,20,A,1,1,1,2017-05-23 20:15:00,0
nakumatt,1,1,340.0,1000,660.0,cash,yes,no,no,no,no,no,no,2017-06-30 00:00:00,no,16:41:00,evening,chain,cbd,mid,Friday,weekday,yes,30,6,2017.0,16,A,1,1,1,2017-06-30 16:41:00,0
tuskys,1,1,32.0,1000,968.0,cash,no,no,yes,no,no,no,no,2017-05-24 00:00:00,no,21:58:00,night,chain,cbd,mid,Wednesday,weekday,no,24,5,2017.0,21,A,1,1,1,2017-05-24 21:58:00,0
nakumatt,13,3,2657.0,3000,343.0,cash,yes,yes,no,no,yes,no,no,2017-01-19 00:00:00,yes,20:51:00,night,chain,junction,mid,Thursday,weekday,no,19,1,2017.0,20,B,3,5,1,2017-01-19 20:51:00,0
naivas,17,5,2806.0,3000,194.0,cash,yes,yes,yes,yes,yes,no,no,2017-05-23 00:00:00,no,14:09:00,afternoon,chain,ruaraka,mid,Tuesday,weekday,no,23,5,2017.0,14,B,3,5,1,2017-05-23 14:09:00,1
tuskys,2,2,220.0,250,30.0,cash,yes,no,yes,no,no,no,no,2017-06-18 00:00:00,no,14:54:00,afternoon,chain,eastlands,mid,Sunday,weekend,no,18,6,2017.0,14,A,1,1,1,2017-06-18 14:54:00,0
nakumatt,3,2,129.0,150,21.0,cash,yes,no,no,no,no,yes,no,2017-06-16 00:00:00,no,04:17:00,morning,chain,cbd,mid,Friday,weekday,yes,16,6,2017.0,4,B,1,1,1,2017-06-16 04:17:00,0
zucchini,3,1,777.0,1000,223.0,cash,yes,no,no,no,no,no,no,2017-05-26 00:00:00,yes,20:46:00,night,chain,karen,high,Friday,weekday,no,26,5,2017.0,20,B,1,1,1,2017-05-26 20:46:00,0
tuskys,1,1,55.0,100,45.0,cash,no,no,yes,no,no,no,no,2017-05-24 00:00:00,no,13:00:00,afternoon,chain,cbd,mid,Wednesday,weekday,no,24,5,2017.0,13,A,1,1,1,2017-05-24 13:00:00,0
eastmatt,2,1,97.0,100,3.0,cash,no,no,yes,no,no,no,no,2017-05-24 00:00:00,no,07:06:00,morning,chain,cbd,mid,Wednesday,weekday,no,24,5,2017.0,7,A,1,1,1,2017-05-24 07:06:00,0
karrymart,1,1,59.0,50,1.0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,20:22:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,20,A,1,1,1,2017-05-23 20:22:00,0
karrymart,1,1,60.0,200,140.0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,19:28:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,19,A,1,1,1,2017-05-23 19:28:00,0
naivas,1,1,90.0,100,10.0,cash,yes,no,no,no,no,no,no,2017-05-19 00:00:00,no,15:22:00,afternoon,chain,umoja,mid,Friday,weekday,no,19,5,2017.0,15,A,1,1,1,2017-05-19 15:22:00,0
nakumatt,1,1,60.0,100,40.0,cash,no,no,yes,no,no,no,no,2017-05-24 00:00:00,no,21:48:00,night,chain,cbd,mid,Wednesday,weekday,yes,24,5,2017.0,21,A,1,1,1,2017-05-24 21:48:00,0
karrymart,2,2,140.0,200,60.0,cash,no,no,yes,yes,no,no,no,2017-05-23 00:00:00,no,17:42:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,17,A,1,1,1,2017-05-23 17:42:00,0
karrymart,1,1,25.0,30,5.0,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,15:52:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,15,A,1,1,1,2017-05-23 15:52:00,0
karrymart,4,2,205.0,300,95.0,cash,yes,yes,no,no,no,no,no,2017-05-23 00:00:00,no,12:14:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,12,B,1,1,1,2017-05-23 12:14:00,0
karrymart,1,1,25.0,50,25.0,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,15:28:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,15,A,1,1,1,2017-05-23 15:28:00,0
karrymart,1,1,60.0,60,0.0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,08:12:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,8,A,1,1,1,2017-05-23 08:12:00,0
karrymart,1,1,50.0,50,0.0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,08:09:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,8,A,1,1,1,2017-05-23 08:09:00,0
karrymart,1,1,25.0,40,15.0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,15:09:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,15,A,1,1,1,2017-05-23 15:09:00,0
karrymart,3,2,290.0,300,10.0,cash,yes,no,no,yes,no,no,no,2017-05-23 00:00:00,no,16:53:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,16,B,1,1,1,2017-05-23 16:53:00,0
karrymart,1,1,50.0,100,50.0,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,13:39:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,13,A,1,1,1,2017-05-23 13:39:00,0
karrymart,1,1,35.0,100,65.0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,13:44:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,13,A,1,1,1,2017-05-23 13:44:00,0
karrymart,1,1,100.0,100,0.0,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,13:28:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,13,A,1,1,1,2017-05-23 13:28:00,0
karrymart,1,1,40.0,40,0.0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,12:56:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,12,A,1,1,1,2017-05-23 12:56:00,0
karrymart,2,1,80.0,500,420.0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,15:41:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,15,A,1,1,1,2017-05-23 15:41:00,0
tuskys,1,1,270.0,1000,730.0,cash,yes,no,no,no,no,no,no,2017-05-24 00:00:00,no,09:42:00,morning,chain,cbd,mid,Wednesday,weekday,no,24,5,2017.0,9,A,1,1,1,2017-05-24 09:42:00,0
nakumatt,14,5,2183.0,2183,0.0,card,yes,yes,yes,no,yes,yes,no,2017-01-15 00:00:00,no,18:09:00,evening,chain,mega,mid,Sunday,weekend,no,15,1,2017.0,18,B,4,1,1,2017-01-15 18:09:00,1
tuskys,2,1,447.0,1000,583.0,cash,no,no,no,no,no,yes,no,2017-05-24 00:00:00,no,20:21:00,night,chain,cbd,mid,Wednesday,weekday,no,24,5,2017.0,20,A,1,1,1,2017-05-24 20:21:00,0
ukwala,1,1,15.0,100,85.0,cash,no,no,no,no,no,yes,no,2017-05-24 00:00:00,no,14:09:00,afternoon,chain,cbd,mid,Wednesday,weekday,no,24,5,2017.0,14,A,1,1,1,2017-05-24 14:09:00,0
tuskys,1,1,90.0,90,0.0,cash,yes,no,no,no,no,no,no,2017-05-25 00:00:00,no,20:21:00,night,chain,cbd,mid,Thursday,weekday,no,25,5,2017.0,20,A,1,1,1,2017-05-25 20:21:00,0
naivas,2,3,155.0,200,45.0,cash,no,yes,no,no,yes,yes,no,2017-05-20 00:00:00,no,16:11:00,evening,chain,umoja,mid,saturday,weekend,no,20,5,2017.0,16,A,1,1,1,2017-05-20 16:11:00,0
nakumatt,1,1,65.0,100,35.0,cash,yes,no,no,no,no,no,no,2017-07-02 00:00:00,yes,15:47:00,afternoon,chain,junction,mid,Sunday,weekend,no,2,7,2017.0,15,A,1,1,1,2017-07-02 15:47:00,0
tuskys,2,1,120.0,200,80.0,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,17:36:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,17,A,1,1,1,2017-05-23 17:36:00,0
tuskys,2,1,455.0,500,5.0,cash,yes,no,no,no,no,no,no,2015-05-24 00:00:00,no,12:56:00,afternoon,chain,cbd,mid,Wednesday,weekday,no,24,5,2015.0,12,A,1,1,1,2015-05-24 12:56:00,0
nakumatt,2,2,160.0,160,0.0,cash,no,no,yes,no,no,yes,no,2017-07-02 00:00:00,yes,17:15:00,evening,chain,junction,mid,Sunday,weekend,no,2,7,2017.0,17,A,1,1,1,2017-07-02 17:15:00,0
tuskys,1,1,100.0,500,400.0,cash,yes,no,no,no,no,no,no,2017-06-23 00:00:00,no,17:56:00,evening,chain,cbd,mid,Friday,weekday,no,23,6,2017.0,17,A,1,1,1,2017-06-23 17:56:00,0
nakumatt,1,1,210.0,1000,790.0,cash,no,no,yes,no,no,no,no,2017-06-24 00:00:00,no,18:53:00,evening,chain,karen,high,saturday,weekend,no,24,6,2017.0,18,A,1,1,1,2017-06-24 18:53:00,0
magna,1,1,230.0,250,20.0,cash,no,yes,no,no,no,no,no,2017-06-25 00:00:00,no,20:14:00,night,small,cbd,mid,Sunday,weekend,no,25,6,2017.0,20,A,1,1,1,2017-06-25 20:14:00,0
nakumatt,3,1,381.0,1000,619.0,cash,yes,no,no,no,no,no,no,2017-08-28 00:00:00,yes,21:06:00,night,chain,junction,mid,Monday,weekday,no,28,8,2017.0,21,B,1,1,1,2017-08-28 21:06:00,0
large neema,2,1,130.0,200,70.0,cash,yes,no,no,no,no,no,no,2017-05-29 00:00:00,no,19:25:00,night,small,kangundo road,mid,Monday,weekday,no,29,5,2017.0,19,A,1,1,1,2017-05-29 19:25:00,0
nakumatt,1,1,1250.0,1250,0.0,mpesa,no,no,no,yes,no,no,no,2017-08-28 00:00:00,yes,21:03:00,night,chain,junction,mid,Monday,weekday,no,28,8,2017.0,21,A,1,1,1,2017-08-28 21:03:00,1
karrymart,2,1,100.0,500,400.0,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,07:56:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,7,A,1,1,1,2017-05-23 07:56:00,0
karrymart,3,2,200.0,500,300.0,cash,yes,yes,no,no,no,no,no,2017-05-23 00:00:00,no,07:28:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,7,B,1,1,1,2017-05-23 07:28:00,0
karrymart,1,1,80.0,100,20.0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,07:32:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,7,A,1,1,1,2017-05-23 07:32:00,0
karrymart,2,2,143.0,200,57.0,cash,no,yes,no,yes,no,no,no,2017-05-23 00:00:00,no,07:32:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,7,A,1,1,1,2017-05-23 07:32:00,0
karrymart,1,1,115.0,150,35.0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,06:46:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,6,A,1,1,1,2017-05-23 06:46:00,0
karrymart,1,1,40.0,100,60.0,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,06:37:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,6,A,1,1,1,2017-05-23 06:37:00,0
karrymart,1,1,60.0,100,40.0,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,07:28:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,7,A,1,1,1,2017-05-23 07:28:00,0
karrymart,3,1,175.0,1000,825.0,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,05:30:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,5,B,1,1,1,2017-05-23 05:30:00,0
karrymart,2,1,145.0,150,5.0,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,04:10:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,4,A,1,1,1,2017-05-23 04:10:00,0
karrymart,1,1,80.0,100,20.0,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,05:23:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,5,A,1,1,1,2017-05-23 05:23:00,0
karrymart,3,2,105.0,200,94.75,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,05:48:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,5,B,1,1,1,2017-05-23 05:48:00,0
karrymart,1,1,60.0,200,140.0,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,06:07:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,6,A,1,1,1,2017-05-23 06:07:00,0
karrymart,1,1,60.0,100,40.0,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,05:54:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,5,A,1,1,1,2017-05-23 05:54:00,0
karrymart,4,3,129.0,150,21.0,cash,yes,yes,yes,no,no,no,no,2017-05-23 00:00:00,no,06:25:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,6,B,1,1,1,2017-05-23 06:25:00,0
